"","GB119.rep1","GB49.rep3","GB13.rep2","GB119.rep2","GB141.rep1","GB13.rep3","BMS1.1","BMS1.2","BMS1.3","GB119.rep3","GB141.rep2","GB57.rep1","CC1952.1","CC1952.2","CC1952.3","CC2342.1","CC2342.2","CC2342.3","CC2343.1","CC2343.2","CC2343.3","CC2932.1","CC2932.2","CC2932.3","CC3059.1","CC3059.2","CC3059.3","CC3060.1","CC3060.2","CC3060.3","CC3061.1","CC3061.2","CC3061.3","CC3063.1","CC3063.2","CC3063.3","CC3079.1","CC3079.2","CC3079.3","CL3.1","CL3.2","CL3.3","GB117.rep1","GB141.rep3","GB57.rep2","GB117.rep2","GB66.rep1","GB57.rep3","GB117.rep3","GB66.rep2","GB123.rep1","GB49.rep1","GB66.rep3","GB123.rep2","GB49.rep2","GB13.rep1","GB123.rep3","JG4.1","JG4.2","JG4.3","W13.1.1","W13.1.2","W13.1.3","W13.2.1","W13.2.2","W13.2.3","CC2931.ANC.rep2","CC2931.ANC.rep1","CC2931.ANC.rep3","CC2344.ANC.rep1","CC2344.ANC.rep3","CC2344.ANC.rep2"
"CC2342.3",0.907340237704469,0.907820141535613,0.919286032018396,0.888194245343819,0.907229794878716,0.925216290352058,0.858972825301612,0.671202002843003,0.671512266184013,0.906745786649548,0.867035077988788,0.882924516889039,0.535365212933718,0.650505666541185,0.634861165721168,0.98528986691307,0.985181855175688,1,0.911396888380573,0.817359169798612,0.871217276194915,0.579739720068217,0.58461274920706,0.543592707912311,0.903639413859575,0.846287473740155,0.750689401673775,0.945786204872779,0.912080988898319,0.94591207446371,0.705592452643372,0.655909219477295,0.595282802845399,0.949068454681261,0.980400583048877,0.982345797478403,0.93501731909924,0.890343459231167,0.941507691997011,0.762402516362157,0.773953033291417,0.90152582430533,0.905160905423409,0.897339190930962,0.858356389666007,0.913706398762614,0.94547428655494,0.746679625970425,0.925855595427269,0.925416685503362,0.898718837463344,0.890046258301787,0.938325630656547,0.929627220534942,0.745828531152103,0.926275129680713,0.922570253040451,0.760724342571982,0.825306418696679,0.915545897895308,0.926565533547379,0.940250580540889,0.895652068946435,0.940590656282876,0.898746584952245,0.954593538585642,0.638485591022393,0.59097108297806,0.572679009209159,0.55943330235007,0.654593801008419,0.550131885017644
"CC2343.1",0.770065540561318,0.774922484329014,0.787863712896655,0.741902789131216,0.780708805485017,0.775917216774935,0.940577556266592,0.858390400494587,0.838289504203149,0.758768479159645,0.729447394567056,0.76861055570877,0.777488604095637,0.859668361507737,0.842123721464407,0.941985734305522,0.932813145924476,0.911396888380573,1,0.962819617944606,0.856725416835882,0.801693660839135,0.803320735316769,0.779383847030951,0.974012799657351,0.949104775618064,0.881103156504969,0.819258689657596,0.794428199040359,0.849156784219434,0.89628642059611,0.842176865843244,0.808065215601004,0.962652767572514,0.902964799667637,0.922671726576587,0.816243549474759,0.778867016052253,0.811050446180105,0.77080353354572,0.875062767579656,0.950923925615562,0.766714354051652,0.788329841849147,0.748399307559614,0.784219363107347,0.892958664106503,0.612890367781524,0.795882408232559,0.912913614866126,0.790978153156825,0.743808079602996,0.917806532386872,0.80899910269721,0.594615856082779,0.782360808280089,0.814236255708798,0.886767859977002,0.906629925370797,0.940725763306309,0.798551294035914,0.812820937183768,0.776214773563201,0.82496988157376,0.807413115194304,0.859443562195451,0.837761571586085,0.808533514069824,0.787361458875466,0.782863347092327,0.852484823922756,0.775588724901447
"CC2343.2",0.639989343583149,0.635094705954132,0.641076733972138,0.610731061410027,0.648053246236346,0.640977187761507,0.969093327157794,0.940074953029621,0.900775404168885,0.62827567146795,0.616079786554452,0.621038583064156,0.907143766866564,0.950298217717877,0.944954018773869,0.88166639390667,0.844791259897482,0.817359169798612,0.962819617944606,1,0.759702820554711,0.920113760668577,0.922371402792109,0.908188635088122,0.957119288711842,0.969247405738336,0.858912969378018,0.696062183434953,0.644822208985796,0.713525969999245,0.972849267083528,0.933242507404715,0.921983439131738,0.93185942920011,0.796582152771577,0.827819433657063,0.666683489338563,0.624020793870632,0.666748935225336,0.695299285916831,0.919932602020989,0.951644653977294,0.634947365822732,0.64666197243064,0.600886846825957,0.657024015936268,0.804993074715529,0.516134865046512,0.672108407675743,0.829545816313612,0.648767744081138,0.603587929957759,0.836461385675743,0.676208574995614,0.490080108185119,0.644479613040773,0.676772775349407,0.94332434255581,0.942561242387971,0.925256560530011,0.644794102028608,0.66597068042873,0.622022364832964,0.685814428005816,0.669357843763724,0.750766747965061,0.938791351349683,0.915115396518479,0.909306571854342,0.903974343288677,0.94846969586398,0.897229063888817
"CC2343.3",0.832077105645583,0.868094631365773,0.828361474579442,0.752452119953856,0.846800814031795,0.821881082033797,0.736915549777867,0.574882878757296,0.593156427752161,0.781763601985182,0.733398269494159,0.769154154287041,0.475248831182409,0.635383695047334,0.552197542410787,0.876214593529739,0.8626279438359,0.871217276194915,0.856725416835882,0.759702820554711,1,0.529642437432257,0.521025768756887,0.4896281066117,0.804589215218334,0.745163225409714,0.702640475976375,0.868253150260153,0.813134226251987,0.866995425834882,0.641052078651283,0.571737225095914,0.507484602220593,0.83455238374052,0.863402640218208,0.866332095306671,0.881800011369303,0.817917995078281,0.87559728388364,0.664906198120843,0.65013642257288,0.76440990483264,0.811136456813743,0.883716091904234,0.754546419118413,0.805190596796259,0.846004216045806,0.618740413224624,0.793587709489183,0.819287631943673,0.790673686041945,0.775910136713194,0.824105761663979,0.839201572613528,0.6127125756311,0.827682248959556,0.832463553834026,0.641695328536593,0.685412460273062,0.78256574481245,0.816367595421743,0.857763907845509,0.801930132911133,0.822134142212538,0.929080013675539,0.841850933503165,0.56075438326044,0.524827543481129,0.48672518663286,0.478956284879854,0.593139592884972,0.474705552940722
"CC2932.1",0.372002019949394,0.364489816452831,0.34874708746501,0.34022340997957,0.381173791047584,0.357387998532113,0.889597496361211,0.967242051334004,0.912388081086466,0.345769862072247,0.358880465761445,0.347939853188836,0.987519991298033,0.978214969036618,0.979901316518224,0.679660329324895,0.623596800592752,0.579739720068217,0.801693660839135,0.920113760668577,0.529642437432257,1,0.998871865741183,0.99611635845495,0.817675580959606,0.875524818487328,0.772518703142595,0.413608282120264,0.357264436794152,0.439540188050473,0.969330776973855,0.954292299915575,0.973639980854657,0.760779628531836,0.542874154055549,0.584549628371313,0.357470792403513,0.344227675681509,0.361853529213446,0.557202364707254,0.902892201106069,0.836341925066318,0.378526656192592,0.381207540608629,0.337899040871804,0.402505013904307,0.58600436743293,0.302472044088978,0.4088550266861,0.627027690045394,0.372167005049444,0.340157054239029,0.627750003561324,0.399883720386404,0.270186401242851,0.356930162611271,0.404206871620503,0.937860873429281,0.900405254747107,0.806838041886039,0.349056489361797,0.357323001299647,0.341583231133475,0.395603069917544,0.37927884752139,0.483066610295083,0.982398979196388,0.978417718617209,0.985505309989555,0.984359019330356,0.983786111313484,0.981403315356415
"CC2932.2",0.368757512983576,0.357862665054296,0.35061403711085,0.341421212229336,0.376766511021907,0.357996516292949,0.894243583470368,0.969834782672983,0.913664511794429,0.34936651783192,0.362332296045669,0.348972755485345,0.989198278566728,0.975164863715362,0.981790325921313,0.683409498974827,0.628564213730018,0.58461274920706,0.803320735316769,0.922371402792109,0.521025768756887,0.998871865741183,1,0.997302958844138,0.820166451336941,0.879478111235868,0.772267824659905,0.41402572109932,0.360050360323542,0.438947734606797,0.970550040968358,0.956158618248874,0.976033755187339,0.765814584767388,0.546706476878977,0.589044464198143,0.358930358585147,0.343799846464456,0.362495876193748,0.554657163729054,0.906554802553894,0.84216461550537,0.374850734287356,0.375077500260701,0.337018383928614,0.40092225507922,0.585249647320446,0.303976094317938,0.409946547697556,0.62741215523581,0.373892516544523,0.338196471158568,0.629645062061302,0.399875639241171,0.271023134210758,0.357792137494095,0.403854437935912,0.941853194235117,0.904821204596891,0.809295215915983,0.350667212722779,0.361068158684565,0.342660707089821,0.399330231096946,0.376458841037273,0.488633062084762,0.981722102805505,0.977550666380512,0.98640286110169,0.984417829994737,0.982953075488469,0.980659141098238
"CC2932.3",0.329083165569973,0.314731062051392,0.30861374824631,0.301937195161951,0.334726838742542,0.315091111727794,0.87294611408455,0.962965474873355,0.902854158133833,0.311903786689946,0.325227680730208,0.309476575394357,0.992735326051118,0.96986487825373,0.979338608080697,0.647039895335662,0.590170983191189,0.543592707912311,0.779383847030951,0.908188635088122,0.4896281066117,0.99611635845495,0.997302958844138,1,0.798719225307739,0.864590531922383,0.753911285740732,0.375736260429352,0.323812170771769,0.401188143678579,0.962922938605253,0.949565300226757,0.974831472701229,0.738932640505342,0.508265410594492,0.552900911304883,0.318399724954624,0.305058370557809,0.322303002999469,0.52620477424517,0.886901877456033,0.817869862272659,0.331606329868267,0.332016403931596,0.296890887867063,0.359549164231267,0.54749599764083,0.268821905371218,0.369647862709591,0.593145322569605,0.335590871358001,0.293324802193852,0.595405584093662,0.358288147236013,0.234661917943422,0.315371802578105,0.36256821222829,0.925274959536126,0.882361938306235,0.780057838593948,0.309909646985164,0.322058213626451,0.303881061160977,0.361230937783285,0.338661914997279,0.455483151265175,0.976579694086898,0.97424670439722,0.984700883546743,0.983592677835965,0.977080541411403,0.980078642941979
"CC3059.1",0.790354134867125,0.773430084881705,0.775481906759884,0.765328842112055,0.788088016801409,0.775626749693891,0.955534155475452,0.881063880733882,0.856389535436256,0.778617503884931,0.757940669762792,0.772698953860606,0.800444973299189,0.864777928926673,0.870052836128733,0.934757654068282,0.918007697146598,0.903639413859575,0.974012799657351,0.957119288711842,0.804589215218334,0.817675580959606,0.820166451336941,0.798719225307739,1,0.975412167435621,0.874721396556667,0.823591360625147,0.800496582291382,0.850509720835821,0.910368016990762,0.867509787446272,0.83876357577506,0.973186714270053,0.902493383647983,0.921074000688483,0.789024591646482,0.77412876871485,0.794946179442684,0.785534011377923,0.904485014301062,0.972015841231651,0.774781124257192,0.777587139313774,0.749991086206174,0.79987024657257,0.900741733549169,0.654003481904003,0.812920900575467,0.916911295265007,0.789104670345793,0.754134382584144,0.921974878841431,0.801180878206957,0.631703977524829,0.777494121664277,0.804558141558058,0.912965057184479,0.93300692643314,0.959585305630403,0.7974445905613,0.803008583159745,0.777524724357113,0.830235783722209,0.769741995204356,0.874968640812787,0.868109953843624,0.834553396887999,0.820869242003256,0.815569495681739,0.87326860483754,0.809253652704684
"CC3059.2",0.698043562194971,0.678406845147503,0.682539378784278,0.677130530834887,0.686463708396441,0.687214300669858,0.959959250848473,0.91968860983317,0.880378664951249,0.697595825841622,0.681662571601493,0.676395929581111,0.866371685763052,0.906785627878075,0.916045593322035,0.899327249627839,0.863784951333437,0.846287473740155,0.949104775618064,0.969247405738336,0.745163225409714,0.875524818487328,0.879478111235868,0.864590531922383,0.975412167435621,1,0.850004985138339,0.745888728843237,0.72322071612307,0.761957054835261,0.94216946270128,0.910423846786071,0.890678708772527,0.953554439981177,0.837420400452148,0.865311069361718,0.706499745856501,0.684391880498381,0.719164167326847,0.726851718054182,0.916996851577256,0.967450501624076,0.689808881075547,0.678079093848823,0.653761320676452,0.711479063857798,0.832944432152023,0.581486597559066,0.73318499845396,0.851375449549242,0.700771862507483,0.653947945448856,0.858267677261695,0.71649131984829,0.55415578017391,0.689418325510384,0.712675762789304,0.933776815122269,0.944859975375639,0.941374703496838,0.712285988796665,0.71363509373045,0.702723982910449,0.749490237575877,0.696003656545102,0.815836270704263,0.907659208698168,0.88003857055034,0.874114698192844,0.868766994580386,0.915538375691787,0.862056881685563
"CC3059.3",0.596575434527827,0.604505543491851,0.63072728369536,0.559246171111426,0.61523340564843,0.583225804288838,0.815323678712557,0.84414021666645,0.876965115942263,0.564416843654202,0.530925434786636,0.657570874062342,0.758958827987307,0.814402203448417,0.796635269506497,0.772163789412129,0.803092921945709,0.750689401673775,0.881103156504969,0.858912969378018,0.702640475976375,0.772518703142595,0.772267824659905,0.753911285740732,0.874721396556667,0.850004985138339,1,0.625190539226605,0.670998469345696,0.717756028031745,0.839771136585161,0.773112846426797,0.756725169539996,0.817348674814503,0.744339839258757,0.774889427696485,0.635562050354701,0.698793747101512,0.618546232683936,0.799525582878061,0.840564110350588,0.832418013499933,0.630038590089501,0.64936857916953,0.648314518304263,0.626033986410664,0.734144715549786,0.434443974663417,0.624605666270994,0.797053010820212,0.668979227258894,0.594573917084767,0.780171851195265,0.642107506311689,0.40473812405835,0.592675924802177,0.678777393158488,0.842687427255543,0.81644469234144,0.823353503478434,0.661196071655215,0.646208052924906,0.670180685422539,0.682811225986595,0.643624510843613,0.702306672867095,0.803178516967374,0.800453862897855,0.752703589854591,0.766393460208261,0.79727980182475,0.766726577263079
"CC3060.1",0.952802679491822,0.952555321265833,0.923833179181175,0.923497999387138,0.945231934328104,0.954407897345274,0.735805503272863,0.505052591195871,0.510840885553401,0.943559203468981,0.912391793573085,0.872169321068355,0.371963341932744,0.506185465730317,0.4912205508756,0.916436487816087,0.910307069067054,0.945786204872779,0.819258689657596,0.696062183434953,0.868253150260153,0.413608282120264,0.41402572109932,0.375736260429352,0.823591360625147,0.745888728843237,0.625190539226605,1,0.928465062345366,0.967728830439744,0.563958556215196,0.524339840644803,0.450479822255233,0.878104116537217,0.951229164678143,0.937268925075405,0.951695724290088,0.895225482735411,0.967810303588113,0.662463302689938,0.608811704674335,0.786695427240525,0.916024191455263,0.919348552540236,0.842683912443705,0.939250149721991,0.920240507276965,0.81064618328386,0.939750420912738,0.86317810130335,0.876909765962065,0.905933366006521,0.884855635512279,0.932618549085131,0.814047793760613,0.948987261564834,0.912579116184248,0.598322780769289,0.684345237695346,0.804830464279217,0.941927904792065,0.966757999756735,0.909739851658031,0.937768463924472,0.902506604229191,0.957277494381417,0.485661819710048,0.423121393759199,0.416236472610441,0.392231845673565,0.509982404023291,0.381600335978139
"CC3060.2",0.902579779154154,0.905480604019104,0.918039783164732,0.880139907525878,0.896591377097255,0.898513853809723,0.67474817210469,0.500206038616758,0.525967842442621,0.903141427843075,0.835103711421269,0.926103877988953,0.329450735898133,0.458663380258055,0.440404594418021,0.869385948735188,0.894273309321145,0.912080988898319,0.794428199040359,0.644822208985796,0.813134226251987,0.357264436794152,0.360050360323542,0.323812170771769,0.800496582291382,0.72322071612307,0.670998469345696,0.928465062345366,1,0.975984751847949,0.521102556981555,0.450385116639867,0.381652790153842,0.838788310932308,0.927814458889349,0.928113786808365,0.935157290095686,0.954468269973282,0.944649472596038,0.783841663967093,0.610426163815849,0.76351060639484,0.895655966456012,0.899177449626325,0.910955775968809,0.89680972304951,0.86821916892199,0.700753922634113,0.91002428001847,0.8701900976357,0.929543965243621,0.888133551438851,0.868073522301375,0.907350435105459,0.698623534883418,0.907056638740282,0.916807294660474,0.582169057120278,0.643701394404832,0.786952361238685,0.970436337397871,0.95305737137426,0.971281220056449,0.976074656005973,0.907784058448165,0.954381090561761,0.441811560168738,0.395325286817573,0.353264273666789,0.351273353228654,0.443522274521376,0.347573471503833
"CC3060.3",0.936139930276093,0.943957590590987,0.926416480424992,0.898587621944084,0.939240206477039,0.926642819891453,0.740013682128011,0.557991366519822,0.578446587417907,0.915172800447394,0.862672448088026,0.916999001223672,0.401689255904208,0.537032265727035,0.516038887511806,0.911171532095846,0.927425024561731,0.94591207446371,0.849156784219434,0.713525969999245,0.866995425834882,0.439540188050473,0.438947734606797,0.401188143678579,0.850509720835821,0.761957054835261,0.717756028031745,0.967728830439744,0.975984751847949,1,0.590242197781514,0.52608023180862,0.459439359196146,0.883818886516002,0.95435838836212,0.950818362282621,0.945211304373517,0.950731630176565,0.955046916647966,0.781415754299211,0.658187101282239,0.806428841405792,0.922080779301178,0.929974014607327,0.897886220567166,0.931868745827545,0.91391463735863,0.741853805166215,0.931816579872788,0.900074645232721,0.919521380777109,0.910539218168682,0.903877242969576,0.929641087338473,0.740521154654295,0.9289497078763,0.935453320914797,0.641171031033068,0.702100285552079,0.832669027322725,0.9677939953165,0.968108385337888,0.954467576737421,0.970353741698188,0.916316411397559,0.961514868206927,0.517451991180946,0.465026928275234,0.434190310426979,0.425751726159391,0.525570767557289,0.420501610510243
"CC3061.1",0.526083551834564,0.509418390879016,0.516225044990767,0.503933676245496,0.530892505799067,0.513060416348795,0.939910233845186,0.970286401406831,0.921050424366899,0.514657871845351,0.516710856170585,0.513373280940282,0.965696459928735,0.979515890047505,0.983223526217659,0.785418571924986,0.746635341065797,0.705592452643372,0.89628642059611,0.972849267083528,0.641052078651283,0.969330776973855,0.970550040968358,0.962922938605253,0.910368016990762,0.94216946270128,0.839771136585161,0.563958556215196,0.521102556981555,0.590242197781514,1,0.970655295875955,0.972415614242563,0.858003010688498,0.685621105055522,0.72113029086117,0.529304644423696,0.501338424986477,0.526436562195492,0.647858887799608,0.925672907084261,0.910487146142491,0.524091875936834,0.534378729802929,0.500157650471286,0.552812460160696,0.719878890659643,0.440282626869379,0.564184663922262,0.758688371578401,0.538915959799521,0.484132613500662,0.760572985895365,0.556960439910044,0.407960145131374,0.516113812032336,0.562154020597982,0.953421744384745,0.931702393237612,0.877960539766789,0.513597411830269,0.524825954378747,0.496446644904194,0.558530219755218,0.532161679529613,0.63240320652813,0.981661342363554,0.971277335007212,0.966723229362125,0.964771053258086,0.983022116252445,0.9599183871963
"CC3061.2",0.492240327187473,0.466349913016473,0.460310928251746,0.505789374155625,0.480551227771474,0.475464042488688,0.915691386585364,0.94200328191121,0.888762040679428,0.498830333445346,0.543261084109764,0.46836445996035,0.953538993506967,0.947139232146881,0.970432961648312,0.735990088986206,0.683111069894169,0.655909219477295,0.842176865843244,0.933242507404715,0.571737225095914,0.954292299915575,0.956158618248874,0.949565300226757,0.867509787446272,0.910423846786071,0.773112846426797,0.524339840644803,0.450385116639867,0.52608023180862,0.970655295875955,1,0.989525441480992,0.801113052508929,0.631061910009603,0.658544523671989,0.467209801451076,0.411033218734679,0.471432899984401,0.57699825430682,0.899390812710784,0.87451130313503,0.481523834721033,0.479612895781031,0.454440315303431,0.522660657216887,0.694857324311024,0.520168222094846,0.536724939622708,0.709530890021023,0.482270409167601,0.468652198493123,0.720657905415747,0.513931702656701,0.48682258878654,0.470294248986291,0.497451028437085,0.923785016670551,0.913631046873876,0.83678859959526,0.452059108177942,0.455926048519302,0.421447916438367,0.492266277951653,0.456630535396967,0.568621296685593,0.967678750135789,0.965944259550984,0.975617351525916,0.964329803477581,0.977429004537615,0.95744638053037
"CC3061.3",0.412003960114985,0.384413509461842,0.381497131363027,0.419926424906168,0.404852860834753,0.395903878433202,0.899358916681289,0.954877382627755,0.894910180396279,0.415672575951177,0.453923245667793,0.389197481315613,0.979820039213964,0.954675234722463,0.985327725694742,0.686344988623534,0.631111999318239,0.595282802845399,0.808065215601004,0.921983439131738,0.507484602220593,0.973639980854657,0.976033755187339,0.974831472701229,0.83876357577506,0.890678708772527,0.756725169539996,0.450479822255233,0.381652790153842,0.459439359196146,0.972415614242563,0.989525441480992,1,0.768151388571319,0.569952685228242,0.604418796363495,0.388596008524106,0.344817823843662,0.393975343966376,0.543057187990294,0.889780931558502,0.849828746720318,0.399867631118343,0.397785811396445,0.374377956718685,0.443273366765445,0.62785361393614,0.419620998624061,0.459350764594625,0.654419986078915,0.407974303688155,0.383751081104884,0.663604270156518,0.434341033726552,0.389660845900677,0.392101570365801,0.424154186279828,0.922767233761077,0.900326173279303,0.807313906254392,0.380722718687256,0.384987992666995,0.353765438995563,0.425116676228329,0.379994122343711,0.510437746124096,0.978709317229173,0.975707665503428,0.990696633553094,0.982781869757323,0.982729589589831,0.976521546804117
"CC3063.1",0.827232398364893,0.81303245516876,0.820039480177538,0.789660092559906,0.829009124322021,0.829794982171991,0.946010539985216,0.827584682986166,0.802054816686757,0.819643809234634,0.782548578516434,0.787901158445462,0.735578541670631,0.814081012487209,0.812951445920281,0.973346925043672,0.952137038952367,0.949068454681261,0.962652767572514,0.93185942920011,0.83455238374052,0.760779628531836,0.765814584767388,0.738932640505342,0.973186714270053,0.953554439981177,0.817348674814503,0.878104116537217,0.838788310932308,0.883818886516002,0.858003010688498,0.801113052508929,0.768151388571319,1,0.941371762318022,0.958214567600606,0.84065686295581,0.810467420594589,0.850811764204487,0.754016789576258,0.872497438006576,0.969539396608755,0.807575548495532,0.806539307334235,0.757539296002452,0.830332016975061,0.9087949373755,0.65350553697109,0.847266036329346,0.910313410116576,0.81150562718686,0.773346972811989,0.922722161208679,0.838691068480885,0.634459566962739,0.832939050310769,0.839982923057667,0.881883119701007,0.915325075934113,0.960835156322638,0.837502718713679,0.860761610906622,0.817265680795537,0.869068667383393,0.818395855568643,0.923216646510265,0.806257533647072,0.758574447097957,0.752358162417143,0.740844850514544,0.815322414721134,0.731666717272883
"CC3063.2",0.921158690742787,0.912284050066661,0.926302689073048,0.904352923221368,0.9208818250922,0.925747151185511,0.836445722088355,0.647077231752752,0.646937454114066,0.919696441456021,0.87861393797377,0.902030978547168,0.504979865496971,0.617742826606446,0.609403968675154,0.961887420266377,0.972973638368787,0.980400583048877,0.902964799667637,0.796582152771577,0.863402640218208,0.542874154055549,0.546706476878977,0.508265410594492,0.902493383647983,0.837420400452148,0.744339839258757,0.951229164678143,0.927814458889349,0.95435838836212,0.685621105055522,0.631061910009603,0.569952685228242,0.941371762318022,1,0.992737551013399,0.944716497670649,0.90236169867136,0.948462161648431,0.774130624750768,0.750493145017864,0.888259362825568,0.894368472676796,0.908977378050962,0.874294638229622,0.913570915233989,0.945598628046092,0.758918140206296,0.929555196179257,0.931314250706849,0.911038927760399,0.883260610951863,0.942696952164723,0.92833388155218,0.748822220509761,0.929974863690913,0.926450427372266,0.733842793168642,0.803781274449196,0.900319697634954,0.943478185435436,0.956664063699151,0.913836091963913,0.954898788926127,0.908430929136609,0.965500482477839,0.611351465723685,0.563829515246022,0.541798604770192,0.529013747004045,0.625767527021314,0.520862919392251
