"","GB119.rep1","GB49.rep3","GB13.rep2","GB119.rep2","GB141.rep1","GB13.rep3","BMS1.1","BMS1.2","BMS1.3","GB119.rep3","GB141.rep2","GB57.rep1","CC1952.1","CC1952.2","CC1952.3","CC2342.1","CC2342.2","CC2342.3","CC2343.1","CC2343.2","CC2343.3","CC2932.1","CC2932.2","CC2932.3","CC3059.1","CC3059.2","CC3059.3","CC3060.1","CC3060.2","CC3060.3","CC3061.1","CC3061.2","CC3061.3","CC3063.1","CC3063.2","CC3063.3","CC3079.1","CC3079.2","CC3079.3","CL3.1","CL3.2","CL3.3","GB117.rep1","GB141.rep3","GB57.rep2","GB117.rep2","GB66.rep1","GB57.rep3","GB117.rep3","GB66.rep2","GB123.rep1","GB49.rep1","GB66.rep3","GB123.rep2","GB49.rep2","GB13.rep1","GB123.rep3","JG4.1","JG4.2","JG4.3","W13.1.1","W13.1.2","W13.1.3","W13.2.1","W13.2.2","W13.2.3","CC2931.ANC.rep2","CC2931.ANC.rep1","CC2931.ANC.rep3","CC2344.ANC.rep1","CC2344.ANC.rep3","CC2344.ANC.rep2"
"GB123.rep2",0.940706309630576,0.960488792180309,0.973555682222381,0.937342826364194,0.946345328113851,0.968828723475537,0.706644711659301,0.488805134833683,0.501204981855825,0.945313877567727,0.908712136129525,0.934781193595246,0.354439200069727,0.494783505345713,0.461808306284191,0.894506269602469,0.905799082049556,0.929627220534942,0.80899910269721,0.676208574995614,0.839201572613528,0.399883720386404,0.399875639241171,0.358288147236013,0.801180878206957,0.71649131984829,0.642107506311689,0.932618549085131,0.907350435105459,0.929641087338473,0.556960439910044,0.513931702656701,0.434341033726552,0.838691068480885,0.92833388155218,0.920418769970502,0.948080069551559,0.890524671244909,0.951096692992326,0.69773577502285,0.599280353672648,0.76593215539625,0.951728486753395,0.945456191212745,0.919645693029002,0.956890964567334,0.949279239546065,0.800382251309709,0.964115300167548,0.923771432070178,0.960583435242156,0.948842932280886,0.93161211300233,1,0.799476578572709,0.97283876666848,0.984758949113583,0.577315361523003,0.658086419483971,0.791329756732045,0.937813747096028,0.938052588293694,0.898944003842464,0.936811362135676,0.911865197017906,0.914571350030976,0.4883988920023,0.43963320206081,0.409742226650588,0.39998089946167,0.508637016728921,0.391445639368965
"GB49.rep2",0.837491118962015,0.812663219384451,0.771685575307828,0.914323711003946,0.78894369584524,0.829372588829999,0.572967833111362,0.331345117727555,0.327787117811919,0.888925595287687,0.950627575665263,0.754623688520635,0.234720970420984,0.320400806079061,0.351673081053153,0.697852160419728,0.688957741891246,0.745828531152103,0.594615856082779,0.490080108185119,0.6127125756311,0.270186401242851,0.271023134210758,0.234661917943422,0.631703977524829,0.55415578017391,0.40473812405835,0.814047793760613,0.698623534883418,0.740521154654295,0.407960145131374,0.48682258878654,0.389660845900677,0.634459566962739,0.748822220509761,0.711696711425682,0.759700479147593,0.637405399650689,0.777691079647064,0.467025898664428,0.454778340332761,0.605361351629116,0.786753877792599,0.759682550956127,0.733406343774554,0.840511411780776,0.822273110625874,0.971408920612655,0.843951125085962,0.717648683568351,0.732429259247097,0.841736537428005,0.754765559539078,0.799476578572709,1,0.809335703954127,0.735101060801681,0.429225768951103,0.535580263988815,0.62250551624539,0.747551325398394,0.746024997316081,0.671247267117875,0.732216720645832,0.659037533560222,0.727003743752924,0.360275304680295,0.322888189855518,0.336460754916822,0.301734688925112,0.396632141771344,0.287702918611111
"GB13.rep1",0.957473307054791,0.959159179620919,0.984897062266753,0.950654364814047,0.95583281673963,0.997296752517773,0.687380107382971,0.447626440343104,0.460996433186314,0.961773721189769,0.916505851251748,0.922936611695878,0.310133777951103,0.451788511155496,0.426214350004783,0.885770464847162,0.894222431364438,0.926275129680713,0.782360808280089,0.644479613040773,0.827682248959556,0.356930162611271,0.357792137494095,0.315371802578105,0.777494121664277,0.689418325510384,0.592675924802177,0.948987261564834,0.907056638740282,0.9289497078763,0.516113812032336,0.470294248986291,0.392101570365801,0.832939050310769,0.929974863690913,0.915339505594466,0.953500843506658,0.888119429078905,0.959309775389251,0.656878181267791,0.559061365591884,0.743854656466729,0.934091445340179,0.94349972870065,0.896395708904035,0.950695063708068,0.943823681488962,0.80024681286914,0.963643362932051,0.90099567510971,0.934966464171493,0.937807113519287,0.919079332479656,0.97283876666848,0.809335703954127,1,0.959848744772093,0.540407544993658,0.628465294184499,0.766369578530484,0.940486263831139,0.957362647300388,0.899080165163918,0.939694438862816,0.899744988372016,0.930334900292731,0.44441440981085,0.385499411846579,0.367022072043298,0.350494850602809,0.467360499921608,0.3383231830811
"GB123.rep3",0.932361374179962,0.946578425630985,0.972399326856568,0.91070342253541,0.949172372616437,0.951131751535451,0.699180262734493,0.504900523146316,0.524743692382852,0.919876237993009,0.864888162127077,0.948711848029689,0.360436630172596,0.50383526395482,0.466466520143621,0.883138702402421,0.907621497974104,0.922570253040451,0.814236255708798,0.676772775349407,0.832463553834026,0.404206871620503,0.403854437935912,0.36256821222829,0.804558141558058,0.712675762789304,0.678777393158488,0.912579116184248,0.916807294660474,0.935453320914797,0.562154020597982,0.497451028437085,0.424154186279828,0.839982923057667,0.926450427372266,0.922308729583318,0.939574306269971,0.91831095190245,0.93654587950062,0.744856554504435,0.612014175586044,0.766246780086521,0.945971162253462,0.950290757942647,0.93864297138555,0.949168301847078,0.934968433947233,0.742544477543342,0.952288302729915,0.939686075156156,0.973129399334599,0.931502766417863,0.935425519752213,0.984758949113583,0.735101060801681,0.959848744772093,1,0.588449737108121,0.65517438667307,0.794849218457974,0.94533923593384,0.938528423226902,0.916256467347989,0.947367051408271,0.915352123197008,0.913978866701718,0.497035369433974,0.450141330096512,0.408430163496509,0.40516822836012,0.503876557463963,0.399344907392642
"JG4.1",0.562916508420935,0.541745352327083,0.541867520848579,0.534970172184904,0.561963911882357,0.537355226987892,0.959703699503229,0.970808268443753,0.932986287486063,0.548228358309871,0.544021492284865,0.553295600427059,0.917241863002169,0.93375415389907,0.946682004444371,0.822783017100134,0.794670627843357,0.760724342571982,0.886767859977002,0.94332434255581,0.641695328536593,0.937860873429281,0.941853194235117,0.925274959536126,0.912965057184479,0.933776815122269,0.842687427255543,0.598322780769289,0.582169057120278,0.641171031033068,0.953421744384745,0.923785016670551,0.922767233761077,0.881883119701007,0.733842793168642,0.766572091422697,0.551100203077151,0.561957535353162,0.555122797479514,0.723725854921679,0.982273166992299,0.949682760351037,0.55813747309537,0.558455648185523,0.537224616853809,0.586707836875397,0.727649134027055,0.461863567619015,0.59614393531594,0.768872480076228,0.572491536903547,0.521157170906655,0.768897439622622,0.577315361523003,0.429225768951103,0.540407544993658,0.588449737108121,1,0.981462412306481,0.935584342716473,0.565660924718902,0.566773880314671,0.559010173901881,0.613099134876738,0.554734236852667,0.680460019589809,0.946286664741668,0.932826237498847,0.928317714903329,0.925751854197812,0.943246861768944,0.92204268094701
"JG4.2",0.643654468759509,0.626217152416086,0.620091394546775,0.632348786444374,0.643170626449053,0.6291590870997,0.97900857408734,0.940537970899037,0.902728190033893,0.635687473877364,0.637790158654308,0.624286856860879,0.870011825429109,0.898529970077388,0.914652634135048,0.878805480967494,0.848189130683069,0.825306418696679,0.906629925370797,0.942561242387971,0.685412460273062,0.900405254747107,0.904821204596891,0.882361938306235,0.93300692643314,0.944859975375639,0.81644469234144,0.684345237695346,0.643701394404832,0.702100285552079,0.931702393237612,0.913631046873876,0.900326173279303,0.915325075934113,0.803781274449196,0.824743224992029,0.630402043940927,0.607016046724345,0.63946612630736,0.729265674162899,0.972914898881918,0.971720393841744,0.632081097612203,0.632945026746789,0.606543858131371,0.666463061092462,0.796620768858986,0.561039947490922,0.679126472152244,0.814779439910845,0.636284692097711,0.613042031887918,0.822048424925255,0.658086419483971,0.535580263988815,0.628465294184499,0.65517438667307,0.981462412306481,1,0.965320801300647,0.643117846812807,0.641114873737605,0.62558622323929,0.679522282561642,0.6152940200162,0.742356415278413,0.919076980806266,0.89615633149936,0.899518061285004,0.888970919695823,0.922245226037244,0.883373403640904
"JG4.3",0.778321669684148,0.76658628829062,0.758806437842763,0.758603897393913,0.778458220027581,0.763061883945907,0.964728753831494,0.872742140692114,0.842401835263348,0.767320847408943,0.744969478599261,0.767477668051942,0.76957394508683,0.837968705313407,0.837610271867331,0.94555740687793,0.925747147340964,0.915545897895308,0.940725763306309,0.925256560530011,0.78256574481245,0.806838041886039,0.809295215915983,0.780057838593948,0.959585305630403,0.941374703496838,0.823353503478434,0.804830464279217,0.786952361238685,0.832669027322725,0.877960539766789,0.83678859959526,0.807313906254392,0.960835156322638,0.900319697634954,0.920090016148118,0.772401466175566,0.755115364924836,0.783088635558119,0.817826536600667,0.939281581749794,0.984305330952789,0.771140310295061,0.761548644927767,0.752741436887401,0.794083562710778,0.879560571343646,0.639824732551582,0.809492426886097,0.896289708398366,0.783458837847893,0.745262710575135,0.899134197400864,0.791329756732045,0.62250551624539,0.766369578530484,0.794849218457974,0.935584342716473,0.965320801300647,1,0.784974007937288,0.779168351001812,0.760796179597897,0.823425516758487,0.758053604602834,0.854504919563323,0.851367279876043,0.815724131935527,0.803753709907515,0.798715436160985,0.848488696375392,0.795438896419492
"W13.1.1",0.930446122936749,0.936288422215667,0.942800463659639,0.917592762424818,0.932640672546791,0.934861247286739,0.679048130771351,0.478463507905489,0.497634042986699,0.926906329971413,0.870800502840543,0.938128745606712,0.312977967960795,0.447549257582942,0.432582136566226,0.877773861945273,0.90931965793451,0.926565533547379,0.798551294035914,0.644794102028608,0.816367595421743,0.349056489361797,0.350667212722779,0.309909646985164,0.7974445905613,0.712285988796665,0.661196071655215,0.941927904792065,0.970436337397871,0.9677939953165,0.513597411830269,0.452059108177942,0.380722718687256,0.837502718713679,0.943478185435436,0.93590778024594,0.95359828439786,0.947749576760823,0.960621995098056,0.757106450839115,0.586348782659804,0.759651529976461,0.925397162541672,0.929580037107223,0.9222005621802,0.933923964127267,0.902272881284844,0.745777317466971,0.943986838064064,0.895297094449809,0.939996254611771,0.917909232006231,0.896995496288252,0.937813747096028,0.747551325398394,0.940486263831139,0.94533923593384,0.565660924718902,0.643117846812807,0.784974007937288,1,0.969048295663169,0.985079481671661,0.983880891621102,0.915274541685215,0.94715966923771,0.436961271475576,0.383788188309839,0.350482578623436,0.343934875301117,0.444441609729486,0.337897284967073
"W13.1.2",0.938242486357591,0.936006382969549,0.955513802456467,0.909949203773699,0.940250619276381,0.952296571258843,0.696988640528841,0.472799253881439,0.495720187883791,0.936449462976519,0.878069644208445,0.914651883086393,0.321101978869487,0.457987995098711,0.438411964538506,0.897455241107041,0.91854424778928,0.940250580540889,0.812820937183768,0.66597068042873,0.857763907845509,0.357323001299647,0.361068158684565,0.322058213626451,0.803008583159745,0.71363509373045,0.646208052924906,0.966757999756735,0.95305737137426,0.968108385337888,0.524825954378747,0.455926048519302,0.384987992666995,0.860761610906622,0.956664063699151,0.947658080498849,0.968378599837827,0.932537195323443,0.969970830535669,0.702240897338132,0.585544524539225,0.765106887567261,0.905409538432441,0.92714037823089,0.882282327307033,0.921487388753834,0.904888327592887,0.747933136546326,0.932493348707153,0.879462439621234,0.919639632525126,0.895792112253174,0.893097683222963,0.938052588293694,0.746024997316081,0.957362647300388,0.938528423226902,0.566773880314671,0.641114873737605,0.779168351001812,0.969048295663169,1,0.945005158173861,0.968789103671984,0.931242616690538,0.970626034726211,0.434622134686985,0.378195133952144,0.352214190095311,0.338696779312273,0.454501617324847,0.329110802083578
"W13.1.3",0.894824259691149,0.906375230279201,0.90846932755724,0.861940047011534,0.899052635417234,0.891098303816754,0.647709130653774,0.478185520900047,0.506066087369896,0.879199221492177,0.808523133981573,0.91012087804407,0.305916843793536,0.441615719059724,0.418300929126727,0.847804710401519,0.883977446571831,0.895652068946435,0.776214773563201,0.622022364832964,0.801930132911133,0.341583231133475,0.342660707089821,0.303881061160977,0.777524724357113,0.702723982910449,0.670180685422539,0.909739851658031,0.971281220056449,0.954467576737421,0.496446644904194,0.421447916438367,0.353765438995563,0.817265680795537,0.913836091963913,0.909291040820717,0.920522219411328,0.952290082972181,0.928774097650293,0.76424571633897,0.578611984784415,0.73787950360209,0.897047635688673,0.908137001839284,0.897495466952872,0.896794246003125,0.859626448322042,0.67588382198938,0.901049519779274,0.866100007464949,0.911311520615538,0.877348732462184,0.861023439270462,0.898944003842464,0.671247267117875,0.899080165163918,0.916256467347989,0.559010173901881,0.62558622323929,0.760796179597897,0.985079481671661,0.945005158173861,1,0.965578784151902,0.899265656064124,0.932779389847483,0.419657696352055,0.369994012833657,0.330111697204022,0.3278920121838,0.425387845591802,0.32347804379421
"W13.2.1",0.930196599722632,0.923886873181997,0.944537437749796,0.91407060901317,0.924988779163383,0.931399670931602,0.717812155881741,0.525632221541146,0.538132856666804,0.931675168727875,0.867507424581918,0.944747558264976,0.363872956949657,0.490470679078184,0.478118759304994,0.897057218404651,0.922954884297166,0.940590656282876,0.82496988157376,0.685814428005816,0.822134142212538,0.395603069917544,0.399330231096946,0.361230937783285,0.830235783722209,0.749490237575877,0.682811225986595,0.937768463924472,0.976074656005973,0.970353741698188,0.558530219755218,0.492266277951653,0.425116676228329,0.869068667383393,0.954898788926127,0.95329320219761,0.952014828267479,0.953768997479632,0.958724877726688,0.79191454727764,0.637453546997438,0.799252541430147,0.919103572249532,0.914787821077673,0.927575580324887,0.923342951923375,0.907958683912072,0.734024897698051,0.941946934876659,0.910123770616968,0.953272108992724,0.910635226856233,0.910543380476307,0.936811362135676,0.732216720645832,0.939694438862816,0.947367051408271,0.613099134876738,0.679522282561642,0.823425516758487,0.983880891621102,0.968789103671984,0.965578784151902,1,0.923711691845004,0.965307109791769,0.485914125874913,0.433662917536111,0.397781438362166,0.394806772728825,0.485259010746225,0.389881466955121
"W13.2.2",0.890764241469627,0.91784431641671,0.913319889224752,0.836504154771437,0.900408985853501,0.886138768328865,0.668063844327565,0.467757613448723,0.490329969384426,0.867239648318415,0.799820411091274,0.883242734307786,0.334135158084082,0.496882664771172,0.429095502436228,0.873793348081067,0.882763807529169,0.898746584952245,0.807413115194304,0.669357843763724,0.929080013675539,0.37927884752139,0.376458841037273,0.338661914997279,0.769741995204356,0.696003656545102,0.643624510843613,0.902506604229191,0.907784058448165,0.916316411397559,0.532161679529613,0.456630535396967,0.379994122343711,0.818395855568643,0.908430929136609,0.908001320232089,0.949190918975394,0.903578808413369,0.942968249704109,0.714396610370961,0.584733692300723,0.735226853271185,0.878636897021558,0.926537558430705,0.873019847010493,0.86666804405239,0.863032419570681,0.669614253599751,0.871749054823434,0.856784188447007,0.90469817780691,0.85019466355665,0.852903769421727,0.911865197017906,0.659037533560222,0.899744988372016,0.915352123197008,0.554734236852667,0.6152940200162,0.758053604602834,0.915274541685215,0.931242616690538,0.899265656064124,0.923711691845004,1,0.900253372373427,0.444988185639029,0.404602088779665,0.351789521514277,0.349701657074703,0.461915239511611,0.348179385294012
"W13.2.3",0.923299504700763,0.905934873515921,0.925084979589292,0.892826148160369,0.911076182745416,0.925775431930436,0.788601082290319,0.599187161403643,0.61262613501318,0.927233473729541,0.869967477458214,0.892670272858558,0.455982357850982,0.567548168207345,0.564770236641573,0.93182195321893,0.933968950606246,0.954593538585642,0.859443562195451,0.750766747965061,0.841850933503165,0.483066610295083,0.488633062084762,0.455483151265175,0.874968640812787,0.815836270704263,0.702306672867095,0.957277494381417,0.954381090561761,0.961514868206927,0.63240320652813,0.568621296685593,0.510437746124096,0.923216646510265,0.965500482477839,0.967834525274327,0.937172248498369,0.916195632181692,0.948743465984357,0.739412598547026,0.694727372337056,0.852605873029757,0.8882244373353,0.890526705061668,0.857340139002125,0.9077483815762,0.912995363319829,0.732950394672578,0.92388558184261,0.896394144300969,0.901630546577394,0.868192434728105,0.909924963341555,0.914571350030976,0.727003743752924,0.930334900292731,0.913978866701718,0.680460019589809,0.742356415278413,0.854504919563323,0.94715966923771,0.970626034726211,0.932779389847483,0.965307109791769,0.900253372373427,1,0.555009348118301,0.49971539882385,0.48080009942312,0.468644100780608,0.569885175691711,0.458925581068905
"CC2931.ANC.rep2",0.46652051450847,0.445950399602445,0.439539589552622,0.445952077305216,0.474222333323407,0.443660415902016,0.911609772899294,0.97070255876418,0.918085881529638,0.442858360670785,0.454116496236372,0.45845962478854,0.976861548431454,0.975532399328667,0.984770311498816,0.725362040073009,0.675735454271881,0.638485591022393,0.837761571586085,0.938791351349683,0.56075438326044,0.982398979196388,0.981722102805505,0.976579694086898,0.868109953843624,0.907659208698168,0.803178516967374,0.485661819710048,0.441811560168738,0.517451991180946,0.981661342363554,0.967678750135789,0.978709317229173,0.806257533647072,0.611351465723685,0.649900930079639,0.432442947372474,0.423869433329714,0.437508290470711,0.630113519511602,0.921699009629418,0.87483421431964,0.470362501938554,0.466167317905554,0.450593799164622,0.497589732871328,0.665403029619204,0.393831384967198,0.509616729987518,0.709736013536948,0.47846752883917,0.437056772586668,0.70690551456688,0.4883988920023,0.360275304680295,0.44441440981085,0.497035369433974,0.946286664741668,0.919076980806266,0.851367279876043,0.436961271475576,0.434622134686985,0.419657696352055,0.485914125874913,0.444988185639029,0.555009348118301,1,0.990756027449255,0.989712060909103,0.989919747941491,0.988131109709888,0.988248449404711
"CC2931.ANC.rep1",0.407364356245328,0.388642117744525,0.394548162760442,0.396109208472779,0.412732034180054,0.383448340275915,0.882921044483745,0.96597459419935,0.9213784904245,0.388326247981789,0.406224843079997,0.426488876212196,0.976166082415361,0.966994168552682,0.973537112106947,0.68035985536588,0.634712305165419,0.59097108297806,0.808533514069824,0.915115396518479,0.524827543481129,0.978417718617209,0.977550666380512,0.97424670439722,0.834553396887999,0.88003857055034,0.800453862897855,0.423121393759199,0.395325286817573,0.465026928275234,0.971277335007212,0.965944259550984,0.975707665503428,0.758574447097957,0.563829515246022,0.604018797955123,0.382394971402414,0.375958272588663,0.381678886459267,0.619567433195795,0.916061493356993,0.843736609741154,0.420375878289303,0.420982619735295,0.42319769235062,0.443177280493032,0.621789585535285,0.360253813687033,0.454663919915813,0.676706039962739,0.443236476687278,0.391635939291324,0.66841421047466,0.43963320206081,0.322888189855518,0.385499411846579,0.450141330096512,0.932826237498847,0.89615633149936,0.815724131935527,0.383788188309839,0.378195133952144,0.369994012833657,0.433662917536111,0.404602088779665,0.49971539882385,0.990756027449255,1,0.986742170872242,0.991515665227681,0.980517335582483,0.991957425723644
"CC2931.ANC.rep3",0.389025248542485,0.36334469503287,0.356818622672164,0.384272242516882,0.389601981339161,0.370487286932678,0.886869799664979,0.959126066239556,0.899430234618219,0.377243290616751,0.407750380430659,0.371512741723431,0.983718455512851,0.959661812907789,0.982695345753766,0.667157796149422,0.610420809414832,0.572679009209159,0.787361458875466,0.909306571854342,0.48672518663286,0.985505309989555,0.98640286110169,0.984700883546743,0.820869242003256,0.874114698192844,0.752703589854591,0.416236472610441,0.353264273666789,0.434190310426979,0.966723229362125,0.975617351525916,0.990696633553094,0.752358162417143,0.541798604770192,0.579141080972027,0.349053181509711,0.323910479415144,0.355814582668046,0.550489826843832,0.897362697787893,0.836511620223474,0.386594019584998,0.379299656985095,0.360085708248115,0.423813364894181,0.604157335161096,0.370846558303525,0.43705660080634,0.640049859447162,0.388802028218755,0.363559991268707,0.644409500870201,0.409742226650588,0.336460754916822,0.367022072043298,0.408430163496509,0.928317714903329,0.899518061285004,0.803753709907515,0.350482578623436,0.352214190095311,0.330111697204022,0.397781438362166,0.351789521514277,0.48080009942312,0.989712060909103,0.986742170872242,1,0.994370817177753,0.986439057099986,0.990254509480285
"CC2344.ANC.rep1",0.372227101013975,0.352384072275506,0.348192626524461,0.363817690686356,0.376585373516361,0.351534061719127,0.874906582164211,0.96208265926551,0.90834620768446,0.354692632335952,0.378438601249804,0.376067116353722,0.983184354100672,0.960213195625797,0.978119891082555,0.653714685721367,0.601912688365689,0.55943330235007,0.782863347092327,0.903974343288677,0.478956284879854,0.984359019330356,0.984417829994737,0.983592677835965,0.815569495681739,0.868766994580386,0.766393460208261,0.392231845673565,0.351273353228654,0.425751726159391,0.964771053258086,0.964329803477581,0.982781869757323,0.740844850514544,0.529013747004045,0.570423748779377,0.336886642826569,0.327120464792034,0.342092889696929,0.57811876570035,0.900989572010961,0.82836787903366,0.38484795920423,0.370377575553719,0.369178669499499,0.410164789325331,0.590389827726895,0.333138770872757,0.424017281939903,0.638257168731921,0.393887740446393,0.357689355216622,0.635589394847632,0.39998089946167,0.301734688925112,0.350494850602809,0.40516822836012,0.925751854197812,0.888970919695823,0.798715436160985,0.343934875301117,0.338696779312273,0.3278920121838,0.394806772728825,0.349701657074703,0.468644100780608,0.989919747941491,0.991515665227681,0.994370817177753,1,0.984188314503781,0.998812324862713
"CC2344.ANC.rep3",0.480214578286416,0.469230011018657,0.45828724301467,0.463361593261126,0.48330619719951,0.468788024335011,0.922833213216733,0.963687937558641,0.914625545388613,0.463055747084175,0.482221472890195,0.454749780977486,0.972976151971196,0.976236737631101,0.98266985635171,0.743643221888973,0.690255008115185,0.654593801008419,0.852484823922756,0.94846969586398,0.593139592884972,0.983786111313484,0.982953075488469,0.977080541411403,0.87326860483754,0.915538375691787,0.79727980182475,0.509982404023291,0.443522274521376,0.525570767557289,0.983022116252445,0.977429004537615,0.982729589589831,0.815322414721134,0.625767527021314,0.661206769668882,0.454262953236666,0.41862355257841,0.459276299218997,0.595238277007293,0.914558747253621,0.879497968257835,0.480463465344551,0.479997074794014,0.438850682011022,0.510882711719853,0.684549207760294,0.424745716921459,0.520578969618362,0.712349718457121,0.47682831917591,0.450526800697906,0.718065629993876,0.508637016728921,0.396632141771344,0.467360499921608,0.503876557463963,0.943246861768944,0.922245226037244,0.848488696375392,0.444441609729486,0.454501617324847,0.425387845591802,0.485259010746225,0.461915239511611,0.569885175691711,0.988131109709888,0.980517335582483,0.986439057099986,0.984188314503781,1,0.978957441800106
"CC2344.ANC.rep2",0.364409857188497,0.346182464592307,0.339020779584839,0.353681133500595,0.3705786007016,0.338571159563044,0.866606388844809,0.959623421134833,0.907557502093703,0.342984452804974,0.364998379912645,0.376138418815869,0.979356917505465,0.957545302140853,0.972328111072865,0.644980307702915,0.593787348330611,0.550131885017644,0.775588724901447,0.897229063888817,0.474705552940722,0.981403315356415,0.980659141098238,0.980078642941979,0.809253652704684,0.862056881685563,0.766726577263079,0.381600335978139,0.347573471503833,0.420501610510243,0.9599183871963,0.95744638053037,0.976521546804117,0.731666717272883,0.520862919392251,0.563526390919555,0.328155941059748,0.324866696387174,0.333427565488361,0.590733625213651,0.901619511128442,0.821569508849316,0.380805124202302,0.36521143746925,0.372110089077988,0.402747347143949,0.57944287879178,0.32091247320071,0.416102500647648,0.632492738590649,0.392129758247024,0.351766831564175,0.626108098406838,0.391445639368965,0.287702918611111,0.3383231830811,0.399344907392642,0.92204268094701,0.883373403640904,0.795438896419492,0.337897284967073,0.329110802083578,0.32347804379421,0.389881466955121,0.348179385294012,0.458925581068905,0.988248449404711,0.991957425723644,0.990254509480285,0.998812324862713,0.978957441800106,1
