Cre04.g211900	Cre04.g211950	625	0.014599001091077514	0.08833727674228764
Cre04.g217941	Cre04.g217944	2512	0.027474456003646397	0.08068059771460515
Cre04.g229000	Cre04.g229100	522	0.19429980381391798	0.3276962831729622
Cre12.g491000	Cre12.g490891	377	0.06072679690025032	0.09303948650248416
Cre12.g497500	Cre12.g497653	1075	0.01843192953662806	0.1056223768886983
Cre12.g502150	Cre12.g502100	2079	0.7287611850562042	1.233119487909608
Cre12.g517900	Cre12.g518000	1233	0.16804647418767882	0.2510999965716382
Cre12.g529700	Cre12.g529725	1795	1.0552755857138356	1.5226278695047895
Cre12.g541250	Cre12.g541200	338	0.009063554411303914	0.03948280011406652
Cre12.g545250	Cre12.g545100	2461	0.015434628312556434	0.040352029494732246
Cre12.g545300	Cre12.g545150	2780	0.007689558387962447	0.04196899023603337
Cre12.g545600	Cre12.g545700	399	0.18932008158591007	0.15402746417268418
Cre12.g546350	Cre12.g546400	289	1.0170926126148951	1.3039872329355797
Cre12.g559700	Cre12.g559550	416	0.00360577617607734	0.011718988427310652
Cre16.g663350	Cre16.g663280	801	0.5501238570626346	0.6902730429463433
Cre16.g669050	Cre16.g668450	1648	0.03827361000933441	0.06109570984423551
Cre17.g746997	Cre16.g669125	489	1.0436007588000833	1.6795020470147592
Cre17.g746997	Cre16.g669150	961	0.030436637813701796	0.1721808312333752
Cre16.g677205	Cre16.g677765	6522	0.02053777934779833	0.0643251163180688
Cre16.g686850	Cre16.g686800	1624	0.037344365866214625	0.18048380543813036
Cre16.g690500	Cre16.g688600	411	0.610260937191164	0.5198603854199589
Cre16.g670550	Cre16.g688600	436	0.561004155833994	0.6513260330223901
Cre16.g670100	Cre16.g801948	2500	0.06086582739467017	0.09122980037225087
Cre17.g713350	Cre17.g713200	1517	0.04360809087353086	0.049810832174255304
Cre17.g802106	Cre17.g737350	1686	0.011847147914984497	0.03279210826037368
Cre17.g730300	Cre17.g802084	258	0.8788617695185537	1.2070784343255752
Cre09.g801010	Cre09.g397000	1204	0.0038119522975993345	0.021128157725022252
Cre09.g403500	Cre09.g403450	1822	0.010407799282163614	0.03779136930960986
Cre06.g272900	Cre09.g414850	1492	0.023527329787760384	0.28235817842618405
Cre06.g270950	Cre09.g800966	499	0.1983804238241021	0.4293893945784979
Cre06.g269650	Cre06.g269601	426	0.30805662390675603	0.49553392860509365
Cre06.g303000	Cre06.g306057	1000	0.00978806714661812	0.03880175579939165
Cre06.g800648	Cre06.g800649	966	-0.0	-0.0
Cre12.g484400	Cre01.g031700	925	0.08144787548024973	0.15017436252036367
Cre01.g053000	Cre01.g053150	2135	0.028629430128772285	0.07620763230808683
Cre01.g002200	Cre01.g800002	293	0.8392658702244877	None
Cre01.g039600	Cre01.g800097	387	0.7568412884377866	1.7098092007681678
Cre01.g040850	Cre01.g800099	1435	0.008680024551539376	0.02315509153410586
Cre09.g399104	Cre01.g800138	707	0.8239592165010822	1.415302236774285
Cre01.g020305	Cre01.g802251	182	-0.0	-0.0
Cre08.g375000	Cre08.g374950	2073	0.7903066829578358	1.0879641136886302
Cre11.g467647	Cre11.g467645	296	0.032972342565837046	0.034096780557567964
Cre03.g161363	Cre03.g161350	1049	0.050920930303416594	0.07601437069521559
Cre03.g162400	Cre03.g162366	2070	0.9169118924241537	1.3410773685187085
Cre03.g164900	Cre03.g164800	1861	0.07911206818104889	0.12120967107603531
Cre03.g191250	Cre03.g191300	1008	0.26739766174935875	0.37573330316537434
Cre03.g206369	Cre03.g206145	1057	0.8903134397230607	1.7502043399886267
Cre03.g148450	Cre03.g800292	194	0.7443390696297891	3.490470262618145
Cre07.g322850	Cre07.g322650	4841	0.03807007741941885	0.042487486755104414
Cre07.g325740	Cre07.g325741	1914	0.02106222655711902	0.12272206783635153
Cre07.g329900	Cre07.g330000	308	0.09387235721550453	0.1468084328445715
Cre13.g801506	Cre13.g801505	2916	-0.0	-0.0
Cre12.g486250	Cre02.g142687	534	-0.0	-0.0
Cre02.g082250	Cre02.g082200	990	0.20295360872519097	0.33632335799370583
Cre02.g095250	Cre02.g095294	1239	0.6129717075625536	1.3099007784173393
Cre02.g099055	Cre02.g099050	4290	0.8827579709487431	1.8613991949091662
Cre02.g095250	Cre02.g800209	508	0.5888930385110649	2.7000361803054926
Cre02.g096500	Cre09.g392766	1619	0.07536865390974185	0.10235637650140199
Cre10.g420500	Cre10.g420512	2949	0.9613282619063459	1.112522394291533
Cre10.g438200	Cre10.g438150	2213	0.05538356393687277	0.11885275572883106
Cre10.g438400	Cre10.g438450	1420	0.040278134228895826	0.05456951571182124
Cre10.g456050	Cre10.g456100	595	0.02001786884719655	0.15050302159661333
Cre10.g430501	Cre10.g801118	534	0.9555457246307266	1.6479184330021643
Cre09.g396400	Cre01.g007051	376	0.3606109090124635	0.5993218189269944
Cre08.g367500	Cre08.g365900	733	0.1584818202504052	0.2962726731116887
Cre08.g367500	Cre08.g367400	769	-0.0	0.019608960078241686
Cre11.g467593	Cre11.g467601	652	0.00910481591295791	0.01685464188904397
Cre11.g467593	Cre11.g467594	628	0.14490306503668154	0.4460303308100196
Cre06.g300450	Cre06.g800732	680	0.24727879666997155	0.6022499704052635
Cre03.g153306	Cre03.g153300	1710	0.0027855185222786113	0.005004188706800843
Cre04.g222750	Cre04.g223300	1048	0.021584223412532553	0.09536638161393497
Cre12.g499150	Cre14.g633250	793	0.14380558403283467	0.19239208004103325
Cre12.g499150	Cre12.g499200	465	0.017143603557037656	-0.0
Cre10.g420500	Cre10.g420512	2949	0.9613282619063459	1.112522394291533
Cre07.g325740	Cre07.g325741	1914	0.02106222655711902	0.12272206783635153
Cre17.g702950	Cre17.g700750	657	0.061258523260700345	0.24649477266331443
Cre11.g467593	Cre11.g467601	652	0.00910481591295791	0.01685464188904397
Cre11.g467593	Cre11.g467594	628	0.14490306503668154	0.4460303308100196
Cre14.g630787	Cre14.g630799	640	0.021128157725022252	0.05772078085209624
Cre04.g222800	Cre04.g223250	1029	0.12950744207607962	0.12095111069709169
Cre05.g235850	Cre05.g235600	2087	0.24486792478724506	0.3715516688048362
Cre04.g211900	Cre04.g211950	625	0.014599001091077514	0.08833727674228764
Cre04.g229000	Cre04.g229100	522	0.19429980381391798	0.3276962831729622
Cre12.g491000	Cre12.g490891	377	0.06072679690025032	0.09303948650248416
Cre12.g801356	Cre12.g491600	4001	0.015711393292120353	0.04749233889300192
Cre12.g497500	Cre12.g497653	1075	0.01843192953662806	0.1056223768886983
Cre12.g517900	Cre12.g518000	1233	0.16804647418767882	0.2510999965716382
Cre12.g529700	Cre12.g529725	1795	1.0552755857138356	1.5226278695047895
Cre12.g541250	Cre12.g541200	338	0.009063554411303914	0.03948280011406652
Cre12.g545300	Cre12.g545150	2780	0.007689558387962447	0.04196899023603337
Cre12.g545100	Cre12.g545250	2461	0.016713783592076238	0.03846997079066293
Cre12.g545600	Cre12.g545700	399	0.18932008158591007	0.15402746417268418
Cre12.g546350	Cre12.g546400	289	1.0170926126148951	1.3039872329355797
Cre12.g493750	Cre12.g801348	446	0.007125944343105189	0.011320969666863762
Cre12.g513100	Cre12.g801394	320	0.7517881924301669	1.1709268579621668
Cre16.g663350	Cre16.g663280	801	0.5501238570626346	0.6902730429463433
Cre16.g669050	Cre16.g668450	1648	0.03827361000933441	0.06109570984423551
Cre17.g746997	Cre16.g669125	489	1.0436007588000833	1.6795020470147592
Cre17.g746997	Cre16.g669150	961	0.030436637813701796	0.1721808312333752
Cre16.g677205	Cre16.g677765	6522	0.02053777934779833	0.0643251163180688
Cre16.g690500	Cre16.g688600	411	0.610260937191164	0.5198603854199589
Cre16.g670550	Cre16.g688600	436	0.561004155833994	0.6513260330223901
Cre16.g670100	Cre16.g801948	2500	0.06086582739467017	0.09122980037225087
Cre17.g713350	Cre17.g713200	1517	0.04360809087353086	0.049810832174255304
Cre17.g730300	Cre17.g802084	258	0.8788617695185537	1.2070784343255752
Cre17.g737350	Cre17.g802106	1688	0.011814845961843342	0.032613833954804085
Cre06.g272900	Cre09.g414850	1492	0.023527329787760384	0.28235817842618405
Cre06.g270950	Cre09.g800966	499	0.1983804238241021	0.4293893945784979
Cre09.g397000	Cre09.g801010	1204	0.002539147579731663	0.021128157725022252
Cre16.g668800	Cre06.g252892	1243	0.007547233498965631	0.05393851237936051
Cre06.g256700	Cre06.g256650	5972	0.03262556081282726	0.061967515700270995
Cre06.g269650	Cre06.g269601	426	0.30805662390675603	0.49553392860509365
Cre06.g303000	Cre06.g306057	1000	0.00978806714661812	0.03880175579939165
Cre06.g310300	Cre06.g310250	508	0.009463847969408596	0.02090727714619118
Cre06.g800649	Cre06.g800648	966	-0.0	-0.0
Cre06.g300450	Cre06.g800732	680	0.24727879666997155	0.6022499704052635
Cre12.g484400	Cre01.g031700	925	0.08144787548024973	0.15017436252036367
Cre01.g053000	Cre01.g053150	2135	0.028629430128772285	0.07620763230808683
Cre01.g002200	Cre01.g800002	293	0.8392658702244877	None
Cre01.g040850	Cre01.g800099	1435	0.008680024551539376	0.02315509153410586
Cre09.g399104	Cre01.g800138	707	0.8239592165010822	1.415302236774285
Cre08.g375000	Cre08.g374950	2073	0.7903066829578358	1.0879641136886302
Cre11.g467647	Cre11.g467645	296	0.032972342565837046	0.034096780557567964
Cre03.g161363	Cre03.g161350	1049	0.050920930303416594	0.07601437069521559
Cre03.g162400	Cre03.g162366	2070	0.9169118924241537	1.3410773685187085
Cre03.g164900	Cre03.g164800	1861	0.07911206818104889	0.12120967107603531
Cre03.g148450	Cre03.g800292	194	0.7443390696297891	3.490470262618145
Cre07.g322650	Cre07.g322850	4840	0.038457323129215196	0.043163266201349436
Cre07.g329900	Cre07.g330000	308	0.09387235721550453	0.1468084328445715
Cre07.g356550	Cre07.g800870	1944	0.3691353060867123	0.6044817173187341
Cre13.g801506	Cre13.g801505	2916	-0.0	-0.0
Cre12.g486250	Cre02.g142687	534	-0.0	-0.0
Cre02.g082250	Cre02.g082200	990	0.20295360872519097	0.33632335799370583
Cre02.g095550	Cre02.g095294	1230	0.013704700257549576	0.04361694011780555
Cre02.g099055	Cre02.g099050	4290	0.8827579709487431	1.8613991949091662
Cre07.g316200	Cre02.g119500	1668	0.08789560662764491	0.19631879058149204
Cre02.g144650	Cre02.g144600	1833	0.011394684721380076	0.0471504585452016
Cre10.g438200	Cre10.g438150	2213	0.05538356393687277	0.11885275572883106
Cre10.g438400	Cre10.g438450	1420	0.040278134228895826	0.05456951571182124
Cre10.g456050	Cre10.g456100	595	0.02001786884719655	0.15050302159661333
Cre10.g430501	Cre10.g801118	534	0.9555457246307266	1.6479184330021643
Cre09.g397000	Cre09.g801010	1204	0.002539147579731663	0.021128157725022252
Cre08.g367500	Cre08.g365900	733	0.1584818202504052	0.2962726731116887
Cre08.g367500	Cre08.g367400	769	-0.0	0.019608960078241686
Cre04.g222800	Cre04.g223250	1029	0.12950744207607962	0.12095111069709169
Cre02.g099055	Cre02.g099050	4290	0.8827579709487431	1.8613991949091662
Cre10.g420500	Cre10.g420512	2949	0.9613282619063459	1.112522394291533
Cre17.g746997	Cre16.g669125	489	1.0436007588000833	1.6795020470147592
Cre17.g746997	Cre16.g669150	961	0.030436637813701796	0.1721808312333752
Cre07.g325740	Cre07.g325741	1914	0.02106222655711902	0.12272206783635153
Cre17.g702950	Cre17.g700750	657	0.061258523260700345	0.24649477266331443
Cre08.g362050	Cre08.g362100	8415	0.05955954727644723	0.1950833741284364
Cre08.g362050	Cre08.g362150	7014	0.06542057228049986	0.2027295727611996
Cre17.g719771	Cre17.g719876	3573	0.09141534065396545	0.1472970322103861
Cre03.g153306	Cre03.g153300	1710	0.0027855185222786113	0.005004188706800843
Cre03.g206369	Cre03.g206145	1057	0.8903134397230607	1.7502043399886267
Cre11.g467593	Cre11.g467601	652	0.00910481591295791	0.01685464188904397
Cre11.g467593	Cre11.g467594	628	0.14490306503668154	0.4460303308100196
Cre05.g235850	Cre05.g235600	2087	0.24486792478724506	0.3715516688048362
Cre04.g211900	Cre04.g211950	625	0.014599001091077514	0.08833727674228764
Cre04.g229000	Cre04.g229100	522	0.19429980381391798	0.3276962831729622
Cre12.g491000	Cre12.g490891	377	0.06072679690025032	0.09303948650248416
Cre12.g801356	Cre12.g491600	4001	0.015711393292120353	0.04749233889300192
Cre12.g497500	Cre12.g497653	1075	0.01843192953662806	0.1056223768886983
Cre12.g502150	Cre12.g502100	2079	0.7287611850562042	1.233119487909608
Cre12.g517900	Cre12.g518000	1233	0.16804647418767882	0.2510999965716382
Cre12.g529700	Cre12.g529725	1795	1.0552755857138356	1.5226278695047895
Cre12.g541250	Cre12.g541200	338	0.009063554411303914	0.03948280011406652
Cre12.g543350	Cre12.g543400	1114	0.025841178062287543	0.09841684201353341
Cre12.g545300	Cre12.g545150	2780	0.007689558387962447	0.04196899023603337
Cre12.g545600	Cre12.g545700	399	0.18932008158591007	0.15402746417268418
Cre12.g546350	Cre12.g546400	289	1.0170926126148951	1.3039872329355797
Cre12.g513100	Cre12.g801394	320	0.7517881924301669	1.1709268579621668
Cre16.g663350	Cre16.g663280	801	0.5501238570626346	0.6902730429463433
Cre16.g677205	Cre16.g677765	6522	0.02053777934779833	0.0643251163180688
Cre16.g690500	Cre16.g688600	411	0.610260937191164	0.5198603854199589
Cre16.g670550	Cre16.g688600	436	0.561004155833994	0.6513260330223901
Cre16.g670100	Cre16.g801948	2500	0.06086582739467017	0.09122980037225087
Cre17.g713350	Cre17.g713200	1517	0.04360809087353086	0.049810832174255304
Cre17.g714200	Cre17.g714150	3738	0.023495138998527405	0.04919796186435992
Cre17.g714200	Cre17.g714450	3736	0.023941554076673727	0.06452923659054248
Cre17.g730300	Cre17.g802084	258	0.8788617695185537	1.2070784343255752
Cre17.g737350	Cre17.g802106	1688	0.011814845961843342	0.032613833954804085
Cre09.g403500	Cre09.g403450	1822	0.010407799282163614	0.03779136930960986
Cre06.g272900	Cre09.g414850	1492	0.023527329787760384	0.28235817842618405
Cre06.g270950	Cre09.g800966	499	0.1983804238241021	0.4293893945784979
Cre16.g668800	Cre06.g252892	1243	0.007547233498965631	0.05393851237936051
Cre16.g668900	Cre06.g253051	478	0.0031914941776037876	0.031583614012595136
Cre06.g269650	Cre06.g269601	426	0.30805662390675603	0.49553392860509365
Cre06.g279050	Cre06.g279450	1390	0.019173976580675874	0.023947302290535995
Cre06.g303000	Cre06.g306057	1000	0.00978806714661812	0.03880175579939165
Cre06.g310300	Cre06.g310250	508	0.009463847969408596	0.02090727714619118
Cre06.g800648	Cre06.g800649	966	-0.0	-0.0
Cre12.g484400	Cre01.g031700	925	0.08144787548024973	0.15017436252036367
Cre01.g053000	Cre01.g053150	2135	0.028629430128772285	0.07620763230808683
Cre01.g002200	Cre01.g800002	293	0.8392658702244877	None
Cre01.g039600	Cre01.g800097	387	0.7568412884377866	1.7098092007681678
Cre01.g040850	Cre01.g800099	1435	0.008680024551539376	0.02315509153410586
Cre01.g800128	Cre01.g800129	407	0.3683404145149937	0.4574611775287285
Cre01.g020305	Cre01.g802251	182	-0.0	-0.0
Cre08.g375000	Cre08.g374950	2073	0.7903066829578358	1.0879641136886302
Cre11.g467647	Cre11.g467645	296	0.032972342565837046	0.034096780557567964
Cre03.g161363	Cre03.g161350	1049	0.050920930303416594	0.07601437069521559
Cre03.g162400	Cre03.g162366	2070	0.9169118924241537	1.3410773685187085
Cre03.g164900	Cre03.g164800	1861	0.07911206818104889	0.12120967107603531
Cre03.g191250	Cre03.g191300	1008	0.26739766174935875	0.37573330316537434
Cre03.g148450	Cre03.g800292	194	0.7443390696297891	3.490470262618145
Cre07.g320700	Cre07.g321150	2253	0.14376021139381856	0.2912780060616482
Cre07.g322850	Cre07.g322650	4841	0.03807007741941885	0.042487486755104414
Cre07.g329900	Cre07.g330000	308	0.09387235721550453	0.1468084328445715
Cre13.g801506	Cre13.g801505	2916	-0.0	-0.0
Cre02.g082250	Cre02.g082200	990	0.20295360872519097	0.33632335799370583
Cre02.g095250	Cre02.g095294	1239	0.6129717075625536	1.3099007784173393
Cre02.g144650	Cre02.g144600	1833	0.011394684721380076	0.0471504585452016
Cre02.g078777	Cre02.g800174	349	0.04897882380582501	0.26627569086095443
Cre02.g095250	Cre02.g800209	508	0.5888930385110649	2.7000361803054926
Cre02.g096500	Cre09.g392766	1619	0.07536865390974185	0.10235637650140199
Cre10.g438200	Cre10.g438150	2213	0.05538356393687277	0.11885275572883106
Cre10.g438400	Cre10.g438450	1420	0.040278134228895826	0.05456951571182124
Cre10.g460532	Cre10.g460466	2193	0.8197338532123901	1.1385898154244851
Cre10.g430501	Cre10.g801118	534	0.9555457246307266	1.6479184330021643
Cre05.g248450	Cre05.g248400	795	0.0037547012086081456	0.03112479818006455
Cre04.g211900	Cre04.g211950	625	0.014599001091077514	0.08833727674228764
Cre04.g217941	Cre04.g217944	2512	0.027474456003646397	0.08068059771460515
Cre04.g229000	Cre04.g229100	522	0.19429980381391798	0.3276962831729622
Cre12.g491000	Cre12.g490891	377	0.06072679690025032	0.09303948650248416
Cre12.g801356	Cre12.g491600	4001	0.015711393292120353	0.04749233889300192
Cre12.g497500	Cre12.g497653	1075	0.01843192953662806	0.1056223768886983
Cre12.g502150	Cre12.g502100	2079	0.7287611850562042	1.233119487909608
Cre12.g517900	Cre12.g518000	1233	0.16804647418767882	0.2510999965716382
Cre12.g529700	Cre12.g529725	1795	1.0552755857138356	1.5226278695047895
Cre12.g541250	Cre12.g541200	338	0.009063554411303914	0.03948280011406652
Cre12.g545300	Cre12.g545150	2780	0.007689558387962447	0.04196899023603337
Cre12.g545600	Cre12.g545700	399	0.18932008158591007	0.15402746417268418
Cre12.g559550	Cre12.g559700	416	0.00360577617607734	0.011718988427310652
Cre12.g493750	Cre12.g801348	446	0.007125944343105189	0.011320969666863762
Cre12.g545800	Cre12.g801484	174	0.8512349496292382	None
Cre16.g663350	Cre16.g663280	801	0.5501238570626346	0.6902730429463433
Cre05.g241851	Cre16.g667353	2177	0.04209085043219174	0.06773013327927425
Cre17.g746997	Cre16.g669125	489	1.0436007588000833	1.6795020470147592
Cre17.g746997	Cre16.g669150	961	0.030436637813701796	0.1721808312333752
Cre16.g672400	Cre16.g672450	1402	0.24081548833630007	0.33529425405525104
Cre16.g677205	Cre16.g677765	6522	0.02053777934779833	0.0643251163180688
Cre16.g670100	Cre16.g801948	2500	0.06086582739467017	0.09122980037225087
Cre17.g713350	Cre17.g713200	1517	0.04360809087353086	0.049810832174255304
Cre17.g730300	Cre17.g802084	258	0.8788617695185537	1.2070784343255752
Cre17.g737350	Cre17.g802106	1688	0.011814845961843342	0.032613833954804085
Cre09.g801010	Cre09.g397000	1204	0.0038119522975993345	0.021128157725022252
Cre09.g403500	Cre09.g403450	1822	0.010407799282163614	0.03779136930960986
Cre06.g272900	Cre09.g414850	1492	0.023527329787760384	0.28235817842618405
Cre06.g270950	Cre09.g800966	499	0.1983804238241021	0.4293893945784979
Cre16.g668800	Cre06.g252892	1243	0.007547233498965631	0.05393851237936051
Cre16.g668900	Cre06.g253051	478	0.0031914941776037876	0.031583614012595136
Cre06.g256650	Cre06.g256700	5971	0.034436246714612456	0.06309027451044591
Cre06.g269650	Cre06.g269601	426	0.30805662390675603	0.49553392860509365
Cre06.g303000	Cre06.g306057	1000	0.00978806714661812	0.03880175579939165
Cre06.g800649	Cre06.g800648	966	-0.0	-0.0
Cre12.g484400	Cre01.g031700	925	0.08144787548024973	0.15017436252036367
Cre01.g053000	Cre01.g053150	2135	0.028629430128772285	0.07620763230808683
Cre01.g040850	Cre01.g800099	1435	0.008680024551539376	0.02315509153410586
Cre01.g020305	Cre01.g802251	182	-0.0	-0.0
Cre08.g375000	Cre08.g374950	2073	0.7903066829578358	1.0879641136886302
Cre11.g467647	Cre11.g467645	296	0.032972342565837046	0.034096780557567964
Cre03.g161350	Cre03.g161363	1049	0.044575451083608414	0.06046438218235568
Cre03.g162400	Cre03.g162366	2070	0.9169118924241537	1.3410773685187085
Cre03.g164900	Cre03.g164800	1861	0.07911206818104889	0.12120967107603531
Cre03.g192450	Cre03.g192400	3970	0.8014575287732331	1.437241643902363
Cre03.g206369	Cre03.g206145	1057	0.8903134397230607	1.7502043399886267
Cre03.g148450	Cre03.g800292	194	0.7443390696297891	3.490470262618145
Cre03.g154150	Cre03.g800301	258	0.6204728952604004	0.5876484315211606
Cre03.g190400	Cre03.g800354	609	-0.0	-0.0
Cre07.g320700	Cre07.g321150	2253	0.14376021139381856	0.2912780060616482
Cre07.g322850	Cre07.g322650	4841	0.03807007741941885	0.042487486755104414
Cre07.g325740	Cre07.g325741	1914	0.02106222655711902	0.12272206783635153
Cre07.g329900	Cre07.g330000	308	0.09387235721550453	0.1468084328445715
Cre07.g356550	Cre07.g800870	1944	0.3691353060867123	0.6044817173187341
Cre13.g801506	Cre13.g801505	2916	-0.0	-0.0
Cre12.g486250	Cre02.g142687	534	-0.0	-0.0
Cre05.g241851	Cre15.g801680	2084	0.04502878045516538	0.07649937596634107
Cre02.g082250	Cre02.g082200	990	0.20295360872519097	0.33632335799370583
Cre02.g099055	Cre02.g099050	4290	0.8827579709487431	1.8613991949091662
Cre02.g096500	Cre09.g392766	1619	0.07536865390974185	0.10235637650140199
Cre10.g420500	Cre10.g420512	2949	0.9613282619063459	1.112522394291533
Cre10.g438200	Cre10.g438150	2213	0.05538356393687277	0.11885275572883106
Cre10.g438400	Cre10.g438450	1420	0.040278134228895826	0.05456951571182124
Cre10.g456050	Cre10.g456100	595	0.02001786884719655	0.15050302159661333
Cre10.g460532	Cre10.g460466	2193	0.8197338532123901	1.1385898154244851
Cre10.g430501	Cre10.g801118	534	0.9555457246307266	1.6479184330021643
Cre14.g617450	Cre14.g617400	721	0.025698445480572017	0.012072695281631001
Cre17.g719771	Cre17.g719876	3573	0.09141534065396545	0.1472970322103861
Cre03.g153306	Cre03.g153300	1710	0.0027855185222786113	0.005004188706800843
Cre06.g300450	Cre06.g800732	680	0.24727879666997155	0.6022499704052635
Cre16.g671825	Cre16.g671600	9345	0.025158166128426022	0.038937784388439554
Cre09.g399104	Cre01.g800138	707	0.8239592165010822	1.415302236774285
Cre08.g367500	Cre08.g365900	733	0.1584818202504052	0.2962726731116887
Cre08.g367500	Cre08.g367400	769	-0.0	0.019608960078241686
Cre04.g222800	Cre04.g223250	1029	0.12950744207607962	0.12095111069709169
